sample_id,encryption_count,file_write_rate,registry_modifications,network_connections,process_tree_depth,bruteforce_attempts,usb_access_count,cloud_api_access,phishing_indicator,exploit_indicator,class_id,class_name
sample_02570,839,222.3294737150535,70,47,5,4,5,3,0,0,0,Encryptor
sample_06592,581,227.8333752314857,81,37,6,3,7,1,0,0,0,Encryptor
sample_04871,814,359.9567189535076,78,44,6,5,4,5,1,1,0,Encryptor
sample_08238,492,415.1430080854857,26,36,6,4,6,5,0,0,0,Encryptor
sample_03225,1175,157.37391003243812,112,28,7,5,5,10,0,0,0,Encryptor
sample_07414,777,335.77964489497043,54,29,6,6,4,7,0,1,0,Encryptor
sample_08644,725,350.7186723164374,29,49,7,2,3,3,0,0,0,Encryptor
sample_03382,960,196.74598416324568,104,56,6,10,6,4,1,1,0,Encryptor
sample_00385,781,247.8788301327828,68,48,6,4,10,1,0,0,0,Encryptor
sample_08817,887,346.25257866242526,61,46,9,6,5,5,0,0,0,Encryptor
sample_05335,538,386.43194477247954,77,37,6,7,8,6,0,1,0,Encryptor
sample_06961,686,181.0119693038416,48,44,7,5,4,1,0,1,0,Encryptor
sample_04880,998,284.5603089903761,138,21,7,1,2,7,0,0,0,Encryptor
sample_02747,570,348.66253451058554,96,35,7,3,2,3,0,0,0,Encryptor
sample_06635,801,161.0321628834133,105,55,6,3,7,4,0,0,0,Encryptor
sample_07405,622,260.9473209547199,62,27,8,7,0,5,0,0,0,Encryptor
sample_01636,1008,260.4309730379865,113,31,6,2,8,8,0,0,0,Encryptor
sample_02689,1027,254.89843407306049,75,19,5,5,7,6,0,1,0,Encryptor
sample_02286,997,175.33889483838553,71,28,6,7,6,0,0,0,0,Encryptor
sample_04319,671,234.6950214728684,74,32,7,5,4,4,0,0,0,Encryptor
sample_00882,640,395.8664862111276,83,26,6,4,0,4,0,0,0,Encryptor
sample_05972,832,272.86820727349334,60,32,7,7,2,4,0,0,0,Encryptor
sample_04696,1097,335.9788401465837,74,55,6,2,1,5,1,0,0,Encryptor
sample_05656,845,118.44576387910692,83,48,6,2,2,3,0,0,0,Encryptor
sample_04968,1153,147.677396884921,72,38,6,7,7,5,0,0,0,Encryptor
sample_04071,1158,267.66380180732426,92,46,8,4,2,7,0,0,0,Encryptor
sample_08365,1062,380.5586800666499,66,46,6,6,4,6,1,0,0,Encryptor
sample_06693,793,344.73548907519466,81,35,7,4,9,3,0,1,0,Encryptor
sample_02565,1168,395.2179328861321,89,26,8,4,3,7,0,0,0,Encryptor
sample_06304,853,392.6561116720454,88,26,5,3,4,8,0,0,0,Encryptor
sample_06721,519,246.4268263853727,72,36,6,4,2,4,0,0,0,Encryptor
sample_02753,426,187.73142464801165,83,38,7,4,11,5,0,0,0,Encryptor
sample_09889,1060,248.606166494306,88,46,7,4,9,4,1,0,0,Encryptor
sample_04206,722,255.7616803086112,43,33,6,3,6,9,0,0,0,Encryptor
sample_08657,821,444.0739986455105,81,54,7,2,3,4,0,0,0,Encryptor
sample_07945,875,351.410797811788,106,45,7,2,1,3,0,0,0,Encryptor
sample_07893,751,293.1284009230291,114,34,8,4,2,6,0,0,0,Encryptor
sample_06721,519,246.4268263853727,72,36,6,4,2,4,0,0,0,Encryptor
sample_04251,852,366.83813588102754,82,40,6,4,1,8,0,0,0,Encryptor
sample_01246,720,330.5973323612316,55,48,6,3,6,3,0,0,0,Encryptor
sample_07479,724,280.7483744296799,63,55,8,6,9,10,0,0,0,Encryptor
sample_00848,975,253.8003731990246,76,15,8,1,5,5,0,0,0,Encryptor
sample_05509,503,368.7683812732943,112,43,4,7,5,0,0,0,0,Encryptor
sample_08036,729,223.2814865283137,84,61,5,8,3,11,0,1,0,Encryptor
sample_06317,477,133.92890803564023,59,41,6,6,1,3,0,1,0,Encryptor
sample_06669,1280,350.47717668172857,136,38,7,4,2,2,0,1,0,Encryptor
sample_01194,911,198.7455846407418,102,65,6,2,4,4,0,0,0,Encryptor
sample_06641,660,281.3980567549365,90,48,5,2,8,5,0,1,0,Encryptor
sample_02523,1139,197.978626105729,94,33,8,5,8,3,0,1,0,Encryptor
sample_00312,617,325.8420018710687,116,32,6,5,1,3,1,0,0,Encryptor
sample_03444,929,212.58587784869653,59,28,4,4,10,3,0,1,0,Encryptor
sample_09275,1252,425.9872930714502,70,20,6,5,4,5,0,0,0,Encryptor
sample_06636,805,301.6935351651513,64,34,7,4,2,3,0,0,0,Encryptor
sample_06215,703,232.6642958097754,77,56,4,5,5,4,0,0,0,Encryptor
sample_09596,743,303.07882685030404,49,43,6,4,4,8,0,1,0,Encryptor
sample_04943,512,286.3492545163156,89,31,7,6,1,3,0,0,0,Encryptor
sample_07960,954,214.8713278732754,93,34,6,6,2,4,0,0,0,Encryptor
sample_00101,788,342.93367445008096,81,24,7,4,1,3,0,0,0,Encryptor
sample_03430,419,284.8834058914805,90,29,5,4,4,4,0,0,0,Encryptor
sample_09787,737,386.1108299269578,72,58,7,6,7,4,1,1,0,Encryptor
sample_07552,906,227.36261120148396,81,44,6,2,5,7,0,0,0,Encryptor
sample_06037,1133,368.48182243247385,71,32,5,3,2,5,0,0,0,Encryptor
sample_09949,847,395.4276478269012,89,26,5,7,3,5,0,1,0,Encryptor
sample_02107,573,468.5203794727852,116,47,7,3,4,9,0,0,0,Encryptor
sample_05053,617,406.8200387236277,100,63,6,5,5,4,0,0,0,Encryptor
sample_08032,906,301.47383982210533,98,31,6,4,5,2,0,0,0,Encryptor
sample_03751,1178,167.85004293234186,90,32,7,1,1,6,0,1,0,Encryptor
sample_02848,835,304.86420698607003,66,41,5,5,3,0,0,0,0,Encryptor
sample_01640,881,337.48983854661424,54,23,6,4,6,4,0,0,0,Encryptor
sample_05185,1164,295.614477007507,96,44,5,2,7,2,0,0,0,Encryptor
sample_07766,821,319.4824249809122,106,45,7,3,8,4,0,0,0,Encryptor
sample_08658,395,286.8080814886142,39,44,6,4,5,6,0,0,0,Encryptor
sample_09707,811,439.0277260782524,93,47,6,0,4,4,1,0,0,Encryptor
sample_07138,1062,359.2780838540499,77,50,5,5,4,4,0,0,0,Encryptor
sample_05569,615,155.18486994716352,89,54,6,1,5,2,1,1,0,Encryptor
sample_00202,1035,233.1993431827529,28,43,7,2,6,6,0,0,0,Encryptor
sample_06474,395,304.65751223897985,111,31,6,8,5,5,0,1,0,Encryptor
sample_03301,870,252.60886913541876,75,25,6,1,5,4,1,0,0,Encryptor
sample_02161,410,391.94857515519095,37,21,6,5,6,4,0,1,0,Encryptor
sample_01623,439,309.64678183041747,87,43,6,5,6,6,0,0,0,Encryptor
sample_05117,658,130.4743765319551,119,34,6,6,8,2,0,0,0,Encryptor
sample_04755,963,290.2731596213034,58,34,6,2,4,1,0,0,0,Encryptor
sample_01817,1150,324.2481106849411,93,43,7,5,0,4,0,0,0,Encryptor
sample_09862,627,230.7905253585751,81,43,7,4,4,10,0,0,0,Encryptor
sample_08469,1051,278.4434976113215,57,42,6,5,8,2,0,1,0,Encryptor
sample_02604,871,297.1187782413285,45,55,6,4,6,2,0,0,0,Encryptor
sample_01754,1053,167.4515250392119,65,35,5,5,4,7,0,0,0,Encryptor
sample_06241,621,249.83851220830516,75,51,5,5,5,2,0,0,0,Encryptor
sample_06215,703,232.6642958097754,77,56,4,5,5,4,0,0,0,Encryptor
sample_09329,1145,380.6622437573748,90,40,8,5,3,4,0,0,0,Encryptor
sample_02333,777,346.2732216870874,84,46,5,1,5,1,0,0,0,Encryptor
sample_02687,662,185.5613774749599,83,40,6,4,7,6,0,1,0,Encryptor
sample_03956,822,246.5890569186508,108,40,7,9,9,5,0,0,0,Encryptor
sample_00012,681,383.08463475077576,120,50,7,4,6,1,0,0,0,Encryptor
sample_09810,995,176.42405977226946,41,29,6,6,5,8,0,0,0,Encryptor
sample_07778,965,466.56041612453566,81,26,7,2,1,7,1,0,0,Encryptor
sample_02576,974,334.6104991275072,101,33,8,3,5,3,0,0,0,Encryptor
sample_02219,729,334.52104185363584,104,27,8,6,3,2,0,0,0,Encryptor
sample_00941,997,330.1785530757577,84,28,6,7,4,5,0,0,0,Encryptor
sample_01974,766,240.71675647760452,75,42,8,6,5,1,0,0,0,Encryptor
sample_02986,400,226.98545410191576,79,11,8,8,7,5,0,0,0,Encryptor
sample_04811,661,342.6237170307471,65,33,7,3,2,6,0,1,0,Encryptor
sample_06398,787,228.80556174662848,56,46,7,3,7,4,0,0,0,Encryptor
sample_03994,1065,373.96932057360607,68,14,6,5,5,9,0,0,0,Encryptor
sample_02735,1021,269.8973923411556,74,24,9,9,3,8,0,0,0,Encryptor
sample_05602,654,351.58399860400425,94,12,5,4,6,5,0,0,0,Encryptor
sample_09227,712,207.9290830134261,143,22,7,5,6,4,0,1,0,Encryptor
sample_06517,594,431.7882070649432,92,56,6,4,1,9,0,0,0,Encryptor
sample_07761,1105,255.1766791953301,68,48,8,6,8,0,0,0,0,Encryptor
sample_01240,954,518.4636045941716,105,40,5,7,7,1,0,0,0,Encryptor
sample_00455,472,363.1345303732243,92,45,7,5,9,4,0,0,0,Encryptor
sample_06340,933,310.23586523195473,90,44,7,2,3,4,1,0,0,Encryptor
sample_09456,1041,260.48443682984595,98,37,8,6,8,5,0,0,0,Encryptor
sample_04871,814,359.9567189535076,78,44,6,5,4,5,1,1,0,Encryptor
sample_05512,828,258.3709789629237,67,54,8,6,3,6,0,0,0,Encryptor
sample_09862,627,230.7905253585751,81,43,7,4,4,10,0,0,0,Encryptor
sample_09037,865,527.0296793485226,55,24,6,0,0,1,0,0,0,Encryptor
sample_08917,605,352.9896039085032,78,43,5,4,6,4,0,0,0,Encryptor
sample_09227,712,207.9290830134261,143,22,7,5,6,4,0,1,0,Encryptor
sample_00064,916,230.45995719538763,77,40,6,3,5,4,0,0,0,Encryptor
sample_07269,167,404.1474732679898,121,42,5,4,5,5,1,1,0,Encryptor
sample_01496,335,354.02025375708945,77,27,7,2,4,0,0,0,0,Encryptor
sample_07896,432,229.72002076151568,64,39,7,4,1,5,0,0,0,Encryptor
sample_03880,788,244.3093312379061,72,32,8,3,4,0,0,0,0,Encryptor
sample_05301,841,474.92010359978246,100,48,7,2,8,7,0,0,0,Encryptor
sample_08975,1146,258.3037693396104,71,31,8,4,6,5,0,1,0,Encryptor
sample_05976,755,281.55296685924384,84,33,7,2,3,8,0,0,0,Encryptor
sample_08507,635,308.8378269955245,57,43,7,5,4,7,0,0,0,Encryptor
sample_09362,804,290.27321597695567,47,29,7,2,5,4,0,0,0,Encryptor
sample_09128,607,266.3458804104919,59,38,6,4,2,0,0,0,0,Encryptor
sample_07550,866,330.998813781711,55,41,6,4,4,5,0,0,0,Encryptor
sample_01496,335,354.02025375708945,77,27,7,2,4,0,0,0,0,Encryptor
sample_05640,901,299.5316295776824,91,55,9,4,2,3,0,0,0,Encryptor
sample_01447,846,299.42393226571755,67,42,8,5,4,7,1,1,0,Encryptor
sample_06318,920,297.1722991950724,103,50,7,6,2,0,0,0,0,Encryptor
sample_05150,640,331.0468376832158,79,41,8,1,1,3,0,0,0,Encryptor
sample_03502,482,318.3026523100591,63,25,7,3,0,5,0,1,0,Encryptor
sample_01694,387,257.52070446389985,70,43,7,5,4,2,0,0,0,Encryptor
sample_00412,766,408.4586088105026,69,35,6,2,7,10,0,0,0,Encryptor
sample_07202,491,283.4225707681028,73,31,7,3,6,2,0,0,0,Encryptor
sample_04968,1153,147.677396884921,72,38,6,7,7,5,0,0,0,Encryptor
sample_04699,549,291.99598036817537,109,46,7,4,4,8,0,1,0,Encryptor
sample_07486,737,280.08902080200494,94,41,6,4,1,5,0,0,0,Encryptor
sample_06994,739,461.014232809228,53,23,7,3,2,5,0,1,0,Encryptor
sample_02877,787,267.83095417523896,111,39,5,3,1,4,1,1,0,Encryptor
sample_04703,823,276.9995292860834,102,33,6,3,7,5,0,1,0,Encryptor
sample_05779,950,319.6914856801503,62,31,6,4,9,7,0,1,0,Encryptor
sample_00458,1126,302.3898018419522,80,48,7,6,7,4,0,0,0,Encryptor
sample_07805,891,373.3172222724095,84,53,6,8,11,5,0,0,0,Encryptor
sample_01444,696,169.33137448141474,84,50,6,6,2,6,0,1,0,Encryptor
sample_00012,681,383.08463475077576,120,50,7,4,6,1,0,0,0,Encryptor
sample_01032,714,207.7252112397269,54,48,8,0,4,6,0,0,0,Encryptor
sample_05357,867,193.44861400863124,96,40,7,6,5,6,0,0,0,Encryptor
sample_07638,813,344.69274136914186,86,24,5,5,9,3,0,0,0,Encryptor
sample_06036,1276,334.5768217330666,76,23,6,4,6,3,0,0,0,Encryptor
sample_07414,777,335.77964489497043,54,29,6,6,4,7,0,1,0,Encryptor
sample_02246,790,335.6426049817149,92,47,7,6,5,3,0,0,0,Encryptor
sample_03967,710,203.1204641945081,104,41,7,3,2,4,0,0,0,Encryptor
sample_09312,1013,380.31226810357225,71,39,6,3,5,8,0,0,0,Encryptor
sample_08640,687,366.4760575569613,72,42,5,4,4,4,0,0,0,Encryptor
sample_06413,808,473.0987438915983,102,39,7,7,8,5,0,0,0,Encryptor
sample_09058,733,431.5948703969856,58,53,8,5,7,2,0,1,0,Encryptor
sample_04341,892,250.2218064552125,88,31,7,7,5,8,0,0,0,Encryptor
sample_06686,846,279.4115824873328,45,35,6,4,6,8,0,0,0,Encryptor
sample_08202,1020,249.4783822510801,97,18,7,4,3,1,0,0,0,Encryptor
sample_06215,703,232.6642958097754,77,56,4,5,5,4,0,0,0,Encryptor
sample_05032,870,171.19913885344607,60,47,6,3,8,5,0,0,0,Encryptor
sample_09137,668,230.7355112322932,102,44,6,3,1,2,0,1,0,Encryptor
sample_01098,1042,292.53900083545574,94,37,7,5,4,5,0,0,0,Encryptor
sample_03610,479,299.73352072318977,59,37,7,4,3,6,0,0,0,Encryptor
sample_00317,847,218.63385392376,42,43,8,5,4,3,0,0,0,Encryptor
sample_08605,724,384.9172408793577,106,52,6,8,6,3,0,1,0,Encryptor
sample_09588,967,205.9527483996735,74,54,5,0,1,4,0,0,0,Encryptor
sample_06444,701,186.5845751977797,99,28,6,6,6,0,0,0,0,Encryptor
sample_08387,914,228.565859434053,107,51,6,5,6,7,0,0,0,Encryptor
sample_06651,1020,278.17802766402934,86,31,8,4,6,8,0,0,0,Encryptor
sample_07672,329,275.9768779841464,108,38,8,4,6,1,0,0,0,Encryptor
sample_06589,647,257.0920357572662,127,46,6,3,1,7,0,0,0,Encryptor
sample_00300,962,230.24692295186483,79,32,5,3,6,0,0,0,0,Encryptor
sample_02234,254,174.829745691006,76,31,6,5,6,5,0,0,0,Encryptor
sample_08564,554,250.5996295861191,101,57,5,3,5,4,0,0,0,Encryptor
sample_08072,595,173.43732652127034,80,45,6,4,6,4,0,0,0,Encryptor
sample_06154,787,291.0778348419206,37,39,7,3,3,7,0,0,0,Encryptor
sample_03139,705,263.2561401003945,66,39,7,4,3,6,1,0,0,Encryptor
sample_00291,511,264.38873594193626,87,36,6,3,1,5,0,0,0,Encryptor
sample_09024,904,359.4789509884489,101,55,7,4,1,3,0,0,0,Encryptor
sample_06577,894,257.3333804569272,80,46,6,3,5,8,1,0,0,Encryptor
sample_05437,596,220.70596293345392,57,22,5,5,2,5,0,1,0,Encryptor
sample_06577,894,257.3333804569272,80,46,6,3,5,8,1,0,0,Encryptor
sample_04061,1036,280.3067301388976,110,57,6,7,2,2,0,0,0,Encryptor
sample_07592,705,318.799239554729,61,24,6,4,3,5,0,0,0,Encryptor
sample_07160,1316,380.0371269505836,84,29,5,6,5,0,0,0,0,Encryptor
sample_08910,752,390.56790355507314,102,19,6,2,1,8,0,0,0,Encryptor
sample_01488,1125,235.78484025025244,89,26,7,3,6,6,0,0,0,Encryptor
sample_02161,410,391.94857515519095,37,21,6,5,6,4,0,1,0,Encryptor
sample_02370,1138,251.29258657044403,107,35,7,5,4,2,1,0,0,Encryptor
sample_00758,778,238.0148259128154,78,23,5,7,0,7,0,0,0,Encryptor
sample_04756,717,320.99082091903813,88,38,5,6,9,9,0,1,0,Encryptor
sample_09058,733,431.5948703969856,58,53,8,5,7,2,0,1,0,Encryptor
sample_07160,1316,380.0371269505836,84,29,5,6,5,0,0,0,0,Encryptor
sample_00317,847,218.63385392376,42,43,8,5,4,3,0,0,0,Encryptor
sample_08829,672,345.7226376511193,79,24,6,7,2,5,0,1,0,Encryptor
sample_08607,1127,196.8127201375342,116,54,7,3,8,3,0,0,0,Encryptor
sample_01444,696,169.33137448141474,84,50,6,6,2,6,0,1,0,Encryptor
sample_07815,527,225.68069270459185,44,60,8,2,3,4,0,0,0,Encryptor
sample_02302,417,380.8888201865698,111,37,6,2,4,8,0,0,0,Encryptor
sample_08027,527,259.8027925768125,53,52,7,4,5,5,0,0,0,Encryptor
sample_00593,761,217.37828445249315,82,21,7,6,1,1,0,0,0,Encryptor
sample_02426,526,270.00092124369723,67,42,8,5,5,5,1,1,0,Encryptor
sample_03928,160,247.25261004893656,85,37,5,1,1,4,0,0,0,Encryptor
sample_05599,315,239.0699569134963,48,12,7,3,4,5,0,0,0,Encryptor
sample_05357,867,193.44861400863124,96,40,7,6,5,6,0,0,0,Encryptor
sample_02516,607,317.0476978966321,83,41,6,5,8,5,0,0,0,Encryptor
sample_03812,449,268.4912999988855,15,37,5,5,8,5,1,0,0,Encryptor
sample_09238,301,302.2797321639348,70,43,6,4,8,7,0,0,0,Encryptor
sample_08032,906,301.47383982210533,98,31,6,4,5,2,0,0,0,Encryptor
sample_02449,657,247.3102863660816,75,37,8,6,4,10,1,0,0,Encryptor
sample_01257,908,197.69761929712664,109,47,8,3,5,5,0,0,0,Encryptor
sample_02896,897,257.7736321314347,85,54,7,4,8,6,1,0,0,Encryptor
sample_04775,1252,176.65327143722712,52,34,6,5,5,5,0,0,0,Encryptor
sample_00037,1083,257.7741913105765,38,56,6,7,1,3,1,0,0,Encryptor
sample_00865,391,233.87311078745617,75,47,7,8,2,7,0,0,0,Encryptor
sample_03812,449,268.4912999988855,15,37,5,5,8,5,1,0,0,Encryptor
sample_05654,727,407.6729289867978,47,38,6,6,3,6,1,0,0,Encryptor
sample_05193,903,454.4632697134911,67,46,9,6,5,4,0,1,0,Encryptor
sample_07104,846,350.03365260353746,44,34,5,4,7,5,0,0,0,Encryptor
sample_03701,307,334.9669966454217,50,30,7,4,3,8,0,0,0,Encryptor
sample_02913,770,323.6962123264624,117,33,6,1,4,6,0,1,0,Encryptor
sample_09583,566,300.1336867726306,68,52,5,2,5,5,0,0,0,Encryptor
sample_04576,1220,243.15049569059352,101,56,8,3,7,5,0,1,0,Encryptor
sample_02516,607,317.0476978966321,83,41,6,5,8,5,0,0,0,Encryptor
sample_09855,861,81.63923367458398,83,27,7,3,3,5,0,0,0,Encryptor
sample_00571,824,91.73603405999052,120,45,8,1,8,10,0,0,0,Encryptor
sample_02449,657,247.3102863660816,75,37,8,6,4,10,1,0,0,Encryptor
sample_08591,814,350.68162577133114,73,55,5,4,2,3,0,0,0,Encryptor
sample_04041,928,161.58091518545103,64,29,6,8,4,3,0,0,0,Encryptor
sample_01983,1099,344.98134079310984,53,21,6,6,5,2,0,0,0,Encryptor
sample_08371,1065,258.7333133487446,59,44,7,4,6,3,0,0,0,Encryptor
sample_07196,462,425.1468485958417,69,63,6,6,7,6,0,0,0,Encryptor
sample_07585,1059,238.41911511540115,115,52,6,6,2,4,0,0,0,Encryptor
sample_08430,968,388.46417195848784,117,41,5,8,10,4,0,0,0,Encryptor
sample_00103,974,304.67512972265695,97,39,7,1,7,5,0,0,0,Encryptor
sample_02480,485,271.50573105108816,85,33,5,3,8,0,0,0,0,Encryptor
sample_08365,1062,380.5586800666499,66,46,6,6,4,6,1,0,0,Encryptor
sample_05876,901,200.79511893835672,92,55,8,5,7,2,0,0,0,Encryptor
sample_04775,1252,176.65327143722712,52,34,6,5,5,5,0,0,0,Encryptor
sample_03092,1151,316.5054654145594,89,40,10,6,0,5,0,0,0,Encryptor
sample_05813,1345,329.4328673917604,110,54,8,6,6,6,0,1,0,Encryptor
sample_02524,603,435.6906901151496,82,50,5,2,5,2,0,0,0,Encryptor
sample_04584,842,250.69283740741815,74,34,6,5,0,8,0,0,0,Encryptor
sample_06802,1006,304.16340875439647,72,47,7,4,2,8,0,0,0,Encryptor
sample_09072,920,225.88769790018276,84,55,7,3,8,2,0,0,0,Encryptor
sample_03230,724,181.9510301820884,85,66,8,0,5,5,0,0,0,Encryptor
sample_02848,835,304.86420698607003,66,41,5,5,3,0,0,0,0,Encryptor
sample_09976,1187,310.1814310598292,104,47,5,6,6,5,0,0,0,Encryptor
sample_04010,1042,315.2963883841975,79,25,8,3,3,4,0,0,0,Encryptor
sample_08430,968,388.46417195848784,117,41,5,8,10,4,0,0,0,Encryptor
sample_08371,1065,258.7333133487446,59,44,7,4,6,3,0,0,0,Encryptor
sample_06717,788,235.07330817971544,66,30,6,4,6,3,0,1,0,Encryptor
sample_09689,645,193.52707241460425,49,48,6,2,3,8,0,0,0,Encryptor
sample_03930,518,260.3320843451721,48,34,7,7,8,4,0,0,0,Encryptor
sample_02286,997,175.33889483838553,71,28,6,7,6,0,0,0,0,Encryptor
sample_08353,655,312.6244599036841,77,62,7,2,2,3,0,0,0,Encryptor
sample_00291,511,264.38873594193626,87,36,6,3,1,5,0,0,0,Encryptor
sample_06687,922,326.91237885103857,86,44,7,5,6,3,0,0,0,Encryptor
sample_01863,477,385.63968702711776,65,39,6,2,4,8,0,0,0,Encryptor
sample_08203,692,269.34439662005013,159,40,7,5,5,2,0,0,0,Encryptor
sample_06181,935,225.3328526351576,84,38,7,3,6,1,0,1,0,Encryptor
sample_03365,985,311.5627858419853,69,26,7,3,8,8,0,0,0,Encryptor
sample_08481,236,339.3302425261259,85,24,8,3,10,8,0,0,0,Encryptor
sample_09068,759,365.8338165936115,76,45,6,1,6,7,1,0,0,Encryptor
sample_04990,1091,351.57289839156306,72,24,5,5,9,5,0,0,0,Encryptor
sample_01260,739,522.5699934091278,74,30,8,5,4,3,0,0,0,Encryptor
sample_06971,693,213.96979494325603,102,52,6,2,4,8,0,0,0,Encryptor
sample_03641,424,279.29816596678893,76,45,7,5,0,1,0,0,0,Encryptor
sample_06200,635,332.1689290204108,107,37,6,4,9,3,0,1,0,Encryptor
sample_02747,570,348.66253451058554,96,35,7,3,2,3,0,0,0,Encryptor
sample_05983,662,251.90849955708745,92,47,4,3,1,3,0,1,0,Encryptor
sample_04811,661,342.6237170307471,65,33,7,3,2,6,0,1,0,Encryptor
sample_00163,879,317.144971180116,97,34,7,4,6,6,1,0,0,Encryptor
sample_03278,702,404.5574314430617,59,32,7,4,4,6,0,0,0,Encryptor
sample_07638,813,344.69274136914186,86,24,5,5,9,3,0,0,0,Encryptor
sample_01400,986,377.2742660962049,56,66,6,7,7,2,0,0,0,Encryptor
sample_02069,677,421.8859379625987,81,56,7,3,8,5,0,0,0,Encryptor
sample_08649,951,159.020651773735,87,47,8,2,7,8,1,0,0,Encryptor
sample_04796,361,363.3852988894512,123,58,7,6,10,3,0,0,0,Encryptor
sample_04673,677,162.79671828402982,49,50,6,7,4,1,0,0,0,Encryptor
sample_01934,698,372.6876522796942,55,48,7,6,0,1,0,0,0,Encryptor
sample_04910,643,226.6455228205368,82,31,7,2,3,4,0,0,0,Encryptor
sample_05205,681,374.3659819197924,46,53,8,5,6,2,0,0,0,Encryptor
sample_08401,1046,259.82824056950767,46,35,7,4,4,0,0,0,0,Encryptor
sample_06384,807,464.3472444723605,59,37,6,0,5,5,1,0,0,Encryptor
sample_02624,914,363.9627150589922,102,37,8,2,2,6,0,0,0,Encryptor
sample_03169,719,324.26755387845003,51,39,5,5,10,3,0,1,0,Encryptor
sample_06908,269,201.43827487215677,57,32,8,5,4,5,0,0,0,Encryptor
sample_00202,1035,233.1993431827529,28,43,7,2,6,6,0,0,0,Encryptor
sample_06105,1087,358.2745752403322,23,42,8,2,7,0,0,0,0,Encryptor
sample_07115,827,191.93425836203767,53,32,8,4,5,5,0,0,0,Encryptor
sample_05958,912,269.1764695820043,49,39,6,9,2,3,1,0,0,Encryptor
sample_00556,662,244.50297961300916,61,47,5,5,0,5,0,1,0,Encryptor
sample_06380,1155,302.9461993408694,82,39,5,1,5,2,0,0,0,Encryptor
sample_03166,822,122.62185093426145,96,29,6,4,8,6,0,0,0,Encryptor
sample_03920,653,283.3700150900656,96,48,7,3,4,8,0,0,0,Encryptor
sample_09812,1006,259.6745714098916,49,34,5,7,0,4,0,1,0,Encryptor
sample_05032,870,171.19913885344607,60,47,6,3,8,5,0,0,0,Encryptor
sample_08781,986,471.0312294716874,97,40,5,7,4,0,0,0,0,Encryptor
sample_03573,652,385.9256719504484,90,32,8,6,1,0,0,0,0,Encryptor
sample_07486,737,280.08902080200494,94,41,6,4,1,5,0,0,0,Encryptor
sample_02727,1401,302.7730003677582,59,26,8,3,6,3,0,0,0,Encryptor
sample_00312,617,325.8420018710687,116,32,6,5,1,3,1,0,0,Encryptor
sample_08651,738,428.7547024491343,113,39,6,2,10,6,0,0,0,Encryptor
sample_05992,762,39.687347544517365,93,48,5,1,8,10,0,0,0,Encryptor
sample_05447,571,346.53294100708064,52,53,6,4,5,6,0,0,0,Encryptor
sample_00997,758,286.8031403360758,136,51,6,5,4,4,0,1,0,Encryptor
sample_07349,643,230.44080371233977,96,40,8,7,7,1,0,0,0,Encryptor
sample_05975,712,223.6501163035229,82,49,7,8,5,2,0,0,0,Encryptor
sample_07711,437,270.4386991382213,85,15,7,5,3,2,0,0,0,Encryptor
sample_06581,1021,261.39135157083933,52,53,7,5,7,2,1,1,0,Encryptor
sample_07394,667,404.2358411256384,102,22,7,5,7,5,0,0,0,Encryptor
sample_07024,891,436.6829687758026,81,35,7,2,6,7,0,0,0,Encryptor
sample_09996,713,208.5666510816868,116,44,6,5,5,3,0,0,0,Encryptor
sample_05769,673,478.3192541963582,116,51,7,5,5,6,0,0,0,Encryptor
sample_09471,912,208.9109657716623,53,29,6,2,4,5,0,1,0,Encryptor
sample_05117,658,130.4743765319551,119,34,6,6,8,2,0,0,0,Encryptor
sample_09862,627,230.7905253585751,81,43,7,4,4,10,0,0,0,Encryptor
sample_06687,922,326.91237885103857,86,44,7,5,6,3,0,0,0,Encryptor
sample_00148,859,307.8597952123868,96,41,6,3,7,2,0,0,0,Encryptor
sample_02035,653,320.4978529132952,100,28,7,1,8,1,0,0,0,Encryptor
sample_05894,992,219.9325233170287,50,24,6,3,1,7,0,0,0,Encryptor
sample_00573,832,302.28467501750447,62,49,7,6,4,6,0,0,0,Encryptor
sample_09955,829,279.04148653352183,79,8,6,8,6,6,0,0,0,Encryptor
sample_09517,1135,364.59360488115647,55,41,7,6,2,3,0,0,0,Encryptor
sample_08589,647,244.3375730314473,124,38,6,5,3,3,1,1,0,Encryptor
sample_03920,653,283.3700150900656,96,48,7,3,4,8,0,0,0,Encryptor
sample_06303,1052,200.37593382531296,95,21,5,6,2,5,0,1,0,Encryptor
sample_07964,1052,281.8302339021786,82,35,6,5,2,7,0,0,0,Encryptor
sample_07970,850,304.30945100524224,40,35,7,6,4,4,0,0,0,Encryptor
sample_06811,769,338.74750338625387,25,28,7,10,5,3,0,0,0,Encryptor
